,portfolio_n,asset,price_bop,price_eop,proportion,returns
1256,23,RADBTC,0.00020360,0.00020270,0.007318897782106055,
1257,23,AVABTC,0.00004757,0.00004776,0.07765937142692896,
1258,23,TKOBTC,0.00003296,0.00003301,0.0674524529140423,
1259,23,DOTBTC,0.00070780,0.00070030,0.0950786923025126,
1260,23,QSPBTC,0.00000098,0.00000097,0.0771416817382852,
1261,23,RAREBTC,0.00003052,0.00003015,0.0010006011029548099,
1262,23,MITHBTC,0.00000083,0.00000081,0.02094242854519378,
1263,23,RSRBTC,0.00000057,0.00000056,0.006711884564106596,
1264,23,YOYOBTC,0.00000039,0.00000038,0.06336238645625356,
1265,23,YGGBTC,0.00010660,0.00010650,0.06451503238288234,
1266,23,MBOXBTC,0.00007244,0.00007195,0.08353317380870376,
1267,23,CLVBTC,0.00002216,0.00002268,0.027550407115337117,
1268,23,SUPERBTC,0.00001150,0.00001153,0.10794608224954665,
1269,23,UNIBTC,0.00042070,0.00042000,0.05316529539600909,
1270,23,BELBTC,0.00004211,0.00004201,0.07867547029438811,
1271,23,JSTBTC,0.00000124,0.00000122,0.02951078615132334,
1272,23,SNXBTC,0.00015870,0.00015840,0.005735223858176082,
1273,23,MDTBTC,0.00000070,0.00000076,0.040215660193697295,
1274,23,LINKBTC,0.00043910,0.00043590,0.018536588929490637,
1275,23,MDABTC,0.00001253,0.00001247,0.00688413372821007,
1276,23,EZBTC,0.00008444,0.00008400,0.07776100835916172,
1277,23,BCDBTC,0.00003780,0.00003745,0.06440346486853883,
1278,23,TRUBTC,0.00000856,0.00000826,0.018463848626987397,
1279,23,BANDBTC,0.00013630,0.00013440,0.00785317482403732,
1280,23,POABTC,0.00000064,0.00000063,0.00024977430560918615,
1281,23,COTIBTC,0.00000815,0.00000807,0.04087312356644307,
1282,23,MINABTC,0.00006799,0.00006762,0.01541500977124444,
1283,23,RENBTC,0.00001698,0.00001691,0.008576550682993895,
1284,23,POLYBTC,0.00001146,0.00001137,0.0414996340246551,
1285,23,SUSHIBTC,0.00017790,0.00017640,0.04476480512084942,
1286,23,GTOBTC,0.00000069,0.00000068,0.016189026822290464,
1287,23,CRVBTC,0.00004801,0.00004779,0.06626783277142813,
1288,23,SOLBTC,0.00256470,0.00255860,0.06580309033775071,
1289,23,FRONTBTC,0.00002054,0.00002042,0.009342622239666431,
1290,24,ALPACABTC,0.00001521,0.00001526,0.10262978289200454,
1291,24,MDXBTC,0.00002110,0.00002116,0.0692807252810852,
1292,24,CAKEBTC,0.00031720,0.00032080,0.024200840044508495,
1293,24,REEFBTC,0.00000043,0.00000042,0.0583025556884228,
1294,24,GOBTC,0.00000054,0.00000052,0.06413932564970551,
1295,24,NASBTC,0.00000780,0.00000700,0.06351743896553266,
1296,24,QLCBTC,0.00000055,0.00000055,0.00969113924987263,
1297,24,XVGBTC,0.00000041,0.00000040,0.07926628020080526,
1298,24,FUNBTC,0.00000035,0.00000034,0.0013130234120522356,
1299,24,QTUMBTC,0.00020500,0.00020530,0.009299386038119906,
1300,24,C98BTC,0.00005839,0.00005862,0.005855667391395936,
1301,24,LINABTC,0.00000088,0.00000087,0.03849440563485566,
1302,24,STMXBTC,0.00000051,0.00000050,0.01030839146778173,
1303,24,TCTBTC,0.00000052,0.00000051,0.06341156638476744,
1304,24,PHBBTC,0.00000016,0.00000015,0.12576929539773027,
1305,24,QKCBTC,0.00000049,0.00000048,0.08998384638277547,
1306,24,CNDBTC,0.00000027,0.00000026,0.08757609882685831,
1307,24,VIBBTC,0.00000095,0.00000094,0.06217976001755697,
1308,24,MTHBTC,0.00000062,0.00000061,0.017236490067275522,
1309,24,BAKEBTC,0.00003458,0.00003427,0.04253041924382716,
1310,24,CKBBTC,0.00000027,0.00000026,0.07889139067820677,
1311,24,CELOBTC,0.00009510,0.00009529,0.06279357940943141,
1312,24,VIDTBTC,0.00001643,0.00001632,0.08684115926712803,
1313,24,AVAXBTC,0.00091990,0.00091730,0.04108492641285661,
1314,24,LUNABTC,0.00059690,0.00059780,0.007719908341574991,
1315,24,SANDBTC,0.00001193,0.00001193,0.061300876273229624,
1316,24,SRMBTC,0.00012010,0.00011990,0.0016843030947377381,
1317,24,DGBBTC,0.00000084,0.00000082,0.019309897960700134,
1318,24,COSBTC,0.00000037,0.00000036,0.002492864598976308,
1319,24,PIVXBTC,0.00001199,0.00001206,0.010893135865008051,
1320,24,MANABTC,0.00001225,0.00001228,0.020601863847680937,
1321,24,AMBBTC,0.00000059,0.00000058,0.054430949084136156,
1322,24,TRXBTC,0.00000160,0.00000160,0.06546436770923576,
1323,24,IOTABTC,0.00002082,0.00002078,0.03104523302208137,
1324,24,AKROBTC,0.00000055,0.00000055,0.054375211329568796,
1325,24,IDEXBTC,0.00000497,0.00000493,0.08602803679488694,
1326,24,FTTBTC,0.00091470,0.00091850,0.0037471146294481383,
1327,24,XTZBTC,0.00011139,0.00011144,0.02946693444907712,
1328,24,ATOMBTC,0.00053430,0.00053690,0.02816081944963449,
1329,24,FETBTC,0.00001229,0.00001216,0.049277528427528576,
1330,24,SCBTC,0.00000030,0.00000029,0.06584255367460635,
1331,24,BTSBTC,0.00000086,0.00000084,0.06984486183096064,
1332,24,WAVESBTC,0.00048350,0.00048370,0.055333230282960805,
1333,24,RADBTC,0.00020430,0.00020360,0.013660131954994447,
1334,24,AVABTC,0.00004780,0.00004787,0.013542649047387277,
1335,24,TKOBTC,0.00003289,0.00003332,0.0674524529140423,
1336,24,DOTBTC,0.00070030,0.00069430,0.0950786923025126,
1337,24,QSPBTC,0.00000098,0.00000097,0.0771416817382852,
1338,24,RAREBTC,0.00002999,0.00002995,0.0010006011029548099,
1339,24,MITHBTC,0.00000082,0.00000081,0.02094242854519378,
1340,24,RSRBTC,0.00000058,0.00000057,0.006711884564106596,
1341,24,YOYOBTC,0.00000039,0.00000038,0.06336238645625356,
1342,24,YGGBTC,0.00010720,0.00010770,0.06451503238288234,
1343,24,MBOXBTC,0.00007233,0.00007255,0.08353317380870376,
1344,24,CLVBTC,0.00002250,0.00002165,0.027550407115337117,
1345,24,SUPERBTC,0.00001167,0.00001155,0.10794608224954665,
1346,24,UNIBTC,0.00042120,0.00042300,0.0039871270955114,
1347,24,BELBTC,0.00004212,0.00004220,0.07867547029438811,
1348,24,JSTBTC,0.00000123,0.00000123,0.02951078615132334,
1349,24,SNXBTC,0.00015820,0.00015820,0.005735223858176082,
1350,24,MDTBTC,0.00000076,0.00000073,0.08391909159054832,
1351,24,LINKBTC,0.00043780,0.00043820,0.018536588929490637,
1352,24,MDABTC,0.00001253,0.00001255,0.00688413372821007,
1353,24,EZBTC,0.00008355,0.00008267,0.07776100835916172,
1354,24,BCDBTC,0.00003755,0.00003715,0.06440346486853883,
1355,24,TRUBTC,0.00000836,0.00000847,0.018463848626987397,
1356,24,BANDBTC,0.00013590,0.00013600,0.00785317482403732,
1357,24,POABTC,0.00000064,0.00000063,0.11141360728901491,
1358,24,COTIBTC,0.00000812,0.00000818,0.04087312356644307,
1359,24,MINABTC,0.00006799,0.00006792,0.016783355354257946,
1360,24,RENBTC,0.00001698,0.00001691,0.008576550682993895,
1361,24,POLYBTC,0.00001144,0.00001146,0.0414996340246551,
1362,24,SUSHIBTC,0.00017690,0.00017760,0.04476480512084942,
1363,24,GTOBTC,0.00000069,0.00000072,0.08976843473566617,
1364,24,CRVBTC,0.00004808,0.00004829,0.06626783277142813,
1365,24,SOLBTC,0.00256210,0.00256860,0.0048994149703371626,
1366,24,FRONTBTC,0.00002060,0.00002065,0.009342622239666431,
